ISIN,TimePeriod,ruleid,CapitalListed,High,Interest,IssuerID,LastRate,Low,MarketCap,MaturityDate,Name,OpeningPrice,SecurityID,SecurityType,Symbol,Transactions,Turnover,Volume,bool_var,errorcode,errorlevel
IL0018200837,2024-02-04,r1,164855545.0,481.0,,182,478.4,471.4,788669.0,,ADGAR INV.,473.7,1820083,Shares,ADGR,62.0,232.67,48890.0,True,,
IL0003630105,2024-02-04,r1,90816091.0,68.9,,363,67.5,66.8,61301.0,,AERODROME GROUP,68.9,363010,Shares,ARDM,75.0,260.81,386264.0,True,,
IL0011331316,2024-02-04,r1,154450422.0,102.28,5.7,1457,102.11,102.05,157709.0,2024-12-01,AEROSPACE IN B4,102.09,1133131,Bonds,ARSP.B4,21.0,466.66,457173.0,True,,
IL0005780130,2024-02-04,r1,5061014.0,9800.0,,578,9605.0,9602.0,486110.0,,AFCON HOLD,9800.0,578013,Shares,AFHL,34.0,77.79,809.0,True,,
IL0057801685,2024-02-04,r1,252500000.0,110.76,2.88,578,110.63,110.56,279341.0,2029-04-01,AFCON HOLD   B4,110.78,5780168,Bonds,AFHL.B4,71.0,160.76,145318.0,True,,
IL0011608788,2024-02-04,r1,343257000.0,95.09,3.25,1172,94.94,94.66,325888.0,2029-03-30,AFI PROP B10,95.09,1160878,Bonds,AFPR.B10,86.0,525.96,554593.0,True,,
IL0011716284,2024-02-04,r1,460000000.0,110.4,1.22,1172,110.36,110.22,507656.0,2025-06-30,AFI PROP B11,110.31,1171628,Bonds,AFPR.B11,91.0,374.82,339771.0,True,,
IL0011737645,2024-02-04,r1,784981675.0,92.84,2.3,1172,92.83,92.75,728698.0,2027-09-15,AFI PROP B12,92.84,1173764,Bonds,AFPR.B12,104.0,765.7,824994.0,True,,
IL0011782922,2024-02-04,r1,558696000.0,98.63,1.09,1172,98.46,98.25,550092.0,2029-07-01,AFI PROP B13,98.4,1178292,Bonds,AFPR.B13,95.0,710.61,721947.0,True,,
IL0011845307,2024-02-04,r1,350000000.0,96.33,1.54,1172,96.01,95.85,336035.0,2031-03-30,AFI PROP B14,95.96,1184530,Bonds,AFPR.B14,86.0,317.66,330939.0,True,,
IL0011996035,2024-02-04,r1,316509000.0,105.75,4.0,1172,105.44,105.4,333727.0,2029-10-15,AFI PROP B15,105.54,1199603,Bonds,AFPR.B15,140.0,735.21,697309.0,True,,
IL0011422313,2024-02-04,r1,1282413900.0,112.7,2.57,1172,112.69,112.55,1445152.0,2026-10-15,AFI PROP B8,112.68,1142231,Bonds,AFPR.B8,123.0,696.24,617887.0,True,,
IL0010913544,2024-02-04,r1,38048704.0,15780.0,,1172,15350.0,15350.0,5840476.0,,AFI PROPERTIES,15870.0,1091354,Shares,AFPR,82.0,550.71,3551.0,True,,
IL0011426454,2024-02-04,r1,214114958.0,99.64,2.75,1338,99.6,99.52,213258.0,2025-03-31,AFRICA RESID B4,99.52,1142645,Bonds,AFRE.B4,69.0,83.19,83528.0,True,,
IL0011628257,2024-02-04,r1,260607600.0,95.21,2.4,1338,95.21,95.14,248124.0,2027-03-31,AFRICA RESID B5,95.14,1162825,Bonds,AFRE.B5,70.0,47.03,49395.0,True,,
IL0010979487,2024-02-04,r1,12643536.0,19820.0,,1338,19800.0,19450.0,2503420.0,,AFRICA RESIDENC,19660.0,1097948,Shares,AFRE,261.0,1654.5,8387.0,True,,
IL0001690119,2024-02-04,r1,7674562.0,98.2,,169,98.2,98.2,7536.0,,AI SYSTEMS-M,98.2,169011,Shares,AICS-M,6.0,2.2,2241.0,True,,
IL0011334872,2024-02-04,r1,2589001932.0,113.53,2.34,1300,113.36,112.96,2934893.0,2029-02-28,AIRPORT      B5,113.53,1133487,Bonds,ARPT.B5,143.0,960.41,846916.0,True,,
IL0011609448,2024-02-04,r1,2434691176.0,97.8,0.65,1300,97.68,97.57,2378206.0,2035-08-30,AIRPORT    B9,97.8,1160944,Bonds,ARPT.B9,135.0,1604.74,1643119.0,True,,
IL0011959991,2024-02-04,r1,300000000.0,99.98,2.64,1300,99.51,99.34,298530.0,2039-05-01,AIRPORT B11,99.98,1195999,Bonds,ARPT.B11,66.0,276.31,277181.0,True,,
IL0010958358,2024-02-04,r1,123757460.0,6003.0,,1300,5950.0,5901.0,7363569.0,,AIRPORT CITY,5997.0,1095835,Shares,ARPT,270.0,1869.0,31452.0,True,,
IL0011959819,2024-02-04,r1,400000000.0,102.16,5.0,1300,102.15,101.96,408600.0,2029-04-30,AIRPRORT B10,102.14,1195981,Bonds,ARPT.B10,92.0,935.6,916484.0,True,,
IL0011733768,2024-02-04,r1,40101412.0,30.1,,1862,30.0,29.3,12030.0,,AIRTOUCH,31.2,1173376,Shares,ARTS,8.0,30.68,102395.0,True,,
IL0011990335,2024-02-04,r1,2268106.0,0.0,,1862,12.1,0.0,274.0,,AIRTOUCH W1,12.1,1199033, Warrant,ARTS.W1,0.0,0.0,0.0,True,,
IL0010838568,2024-02-04,r1,62382171.0,420.0,,1091,416.8,410.2,260009.0,,ALARUM,412.0,1083856,Shares,ALAR,174.0,551.59,132328.0,True,,
IL0006250125,2024-02-04,r1,18647506.0,1392.0,,625,1387.0,1372.0,258641.0,,ALBAAD,1394.0,625012,Shares,ALBA,35.0,84.91,6120.0,True,,
IL0011398232,2024-02-04,r1,93113652.0,112.53,2.25,1382,112.52,112.45,104771.0,2024-06-20,ALBR        B16,112.45,1139823,Bonds,ALBR.B16,14.0,38.49,34204.0,True,,
IL0011587321,2024-02-04,r1,664276358.0,108.93,1.85,1382,108.89,108.63,723331.0,2027-01-20,ALBR        B17,108.76,1158732,Bonds,ALBR.B17,112.0,1180.08,1084544.0,True,,
IL0011587404,2024-02-04,r1,488756659.0,97.0,3.25,1382,96.96,96.8,473898.0,2027-01-13,ALBR        B18,97.0,1158740,Bonds,ALBR.B18,103.0,1352.33,1395823.0,True,,
IL0011918245,2024-02-04,r1,547281000.0,104.96,3.2,1382,104.93,104.7,574262.0,2028-05-15,ALBR B19,104.7,1191824,Bonds,ALBR.B19,81.0,344.0,327931.0,True,,
IL0011918328,2024-02-04,r1,559383300.0,101.22,5.7,1382,101.13,100.96,565704.0,2028-06-20,ALBR B20,101.1,1191832,Bonds,ALBR.B20,86.0,457.67,452867.0,True,,
IL0011014508,2024-02-04,r1,108494470.0,41.4,,1393,41.1,41.4,44591.0,,ALLMED SOLUTION,41.1,1101450,Shares,ALMD,1.0,0.0,10.0,True,,
IL0010996549,2024-02-04,r1,38128631.0,700.0,,2252,692.5,671.0,264041.0,,ALLOT,671.0,1099654,Shares,ALLT,73.0,158.44,22950.0,True,,
IL0011689622,2024-02-04,r1,12369811.0,0.0,,1814,184.7,0.0,22847.0,,ALMEDA      PU,184.7,1168962,Participation Unit,AMDA,0.0,0.0,0.0,True,,
IL0011368292,2024-02-04,r1,37503289.0,762.1,,1553,742.3,739.5,278387.0,,ALMOGIM,750.0,1136829,Shares,ALMA,89.0,204.3,27511.0,True,,
IL0012016155,2024-02-04,r1,82000000.0,104.2,8.2,1553,104.2,104.2,85444.0,2026-06-30,ALMOGIM B10,103.9,1201615,Bonds,ALMA.B10,1.0,5.21,5000.0,True,,
IL0011785321,2024-02-04,r1,53600000.0,97.79,2.8,1553,97.6,97.6,52314.0,2024-12-15,ALMOGIM B7,97.6,1178532,Bonds,ALMA.B7,20.0,295.43,302433.0,True,,
IL0011852303,2024-02-04,r1,110000000.0,0.0,1.91,1553,105.16,0.0,115676.0,2026-03-31,ALMOGIM B8,105.16,1185230,Bonds,ALMA.B8,0.0,0.0,0.0,True,,
IL0011892242,2024-02-04,r1,70605000.0,100.18,6.7,1553,100.07,100.07,70654.0,2027-03-31,ALMOGIM B9,100.07,1189224,Bonds,ALMA.B9,9.0,183.89,183719.0,True,,
IL0011691271,2024-02-04,r1,960760250.0,99.66,3.9,2063,99.63,99.45,957205.0,2026-09-30,ALON SQUARE B6,99.54,1169127,Bonds,BSI.B6,103.0,568.36,570547.0,True,,
IL0011839797,2024-02-04,r1,699707000.0,98.3,0.1,2063,98.14,98.01,686692.0,2029-07-01,ALON SQUARE B7,98.01,1183979,Bonds,BSI.B7,88.0,339.74,346260.0,True,,
IL0011972762,2024-02-04,r1,243409000.0,99.04,5.5,2063,99.0,98.91,240975.0,2030-06-30,ALON SQUARE B8,98.99,1197276,Bonds,BSI.B8,59.0,41.17,41585.0,True,,
IL0011972846,2024-02-04,r1,279944000.0,98.58,3.0,2063,98.23,97.86,274989.0,2030-06-30,ALON SQUARE B9,98.19,1197284,Bonds,BSI.B9,77.0,442.48,450077.0,True,,
IL0039003541,2024-02-04,r1,958315980.0,101.88,3.85,390,101.84,101.32,975949.0,2027-02-28,ALONY HETS   B9,101.32,3900354,Bonds,ALHE.B9,108.0,907.23,892276.0,True,,
IL0039003624,2024-02-04,r1,1399382900.0,102.66,6.99,390,102.53,102.36,1434787.0,2027-02-28,ALONY HETS  B10,102.51,3900362,Bonds,ALHE.B10,44.0,876.07,854022.0,True,,
IL0039004879,2024-02-04,r1,160745600.0,89.46,2.66,390,89.13,88.7,143273.0,2031-02-28,ALONY HETS B11,89.35,3900487,Bonds,ALHE.B11,20.0,231.41,259292.0,True,,
IL0039004952,2024-02-04,r1,1761104089.0,88.01,2.41,390,87.62,87.45,1543079.0,2031-02-28,ALONY HETS B12,88.01,3900495,Bonds,ALHE.B12,143.0,2357.3,2688818.0,True,,
IL0011894065,2024-02-04,r1,897601000.0,97.0,4.94,390,96.73,96.65,868249.0,2037-03-01,ALONY HETS B13,97.0,1189406,Bonds,ALHE.B13,162.0,3456.6,3572018.0,True,,
IL0011894149,2024-02-04,r1,1050480000.0,96.66,2.56,390,96.61,96.41,1014869.0,2037-03-01,ALONY HETS B15,96.88,1189414,Bonds,ALHE.B15,128.0,1457.44,1510320.0,True,,
IL0003900136,2024-02-04,r1,179722472.0,2758.0,,390,2734.0,2707.0,4913612.0,,ALONY HETZ,2751.0,390013,Shares,ALHE,524.0,9679.58,354987.0,True,,
IL0038701699,2024-02-04,r1,376549526.0,107.17,1.5,387,107.14,107.06,403435.0,2027-12-31,ALROV PRO    B5,107.16,3870169,Bonds,ALRP.B5,74.0,216.29,201870.0,True,,
IL0038701855,2024-02-04,r1,685003000.0,101.23,0.5,387,101.0,100.83,691853.0,2027-10-01,ALROV PRO B6,101.1,3870185,Bonds,ALRP.B6,104.0,1212.62,1200842.0,True,,
IL0003870198,2024-02-04,r1,20853674.0,13490.0,,387,13460.0,13350.0,2806905.0,,ALROV PROPERT,13350.0,387019,Shares,ALRPR,3.0,4.31,32.0,True,,
IL0011439242,2024-02-04,r1,138968352.0,99.95,6.72,1729,99.95,99.95,138899.0,2024-06-30,ALTITUDE     B1,99.95,1143924,Bonds,ALTD.B1,5.0,24.78,24789.0,True,,
IL0011849366,2024-02-04,r1,197570075.0,629.0,,2367,624.9,610.0,1234615.0,,ALTSHULER FIN,610.0,1184936,Shares,ALTF,381.0,2590.52,417870.0,True,,
IL0011909178,2024-02-04,r1,80522422.0,103.97,8.25,1978,103.97,103.97,83719.0,2027-06-30,ALUMA B1,103.97,1190917,Bonds,ALUM.B1,3.0,31.19,30000.0,True,,
IL0011816431,2024-02-04,r1,307392380.0,0.0,,1978,33.2,0.0,102054.0,,ALUMA INFRASTR',33.2,1181643,Shares,ALUMA,0.0,0.0,0.0,True,,
IL0011909251,2024-02-04,r1,165174200.0,1.0,,1978,1.0,1.0,1652.0,,ALUMA W1,1.0,1190925, Warrant,ALUM.W1,1.0,0.0,1.0,True,,
IL0006540129,2024-02-04,r1,6528341.0,1796.0,,654,1694.0,1626.0,110590.0,,AMANET,1730.0,654012,Shares,AMAN,30.0,10.59,625.0,True,,
IL0010943905,2024-02-04,r1,30486292.0,1000.0,,2234,982.7,971.0,299589.0,,AMIAD,1000.0,1094390,Shares,AMD,10.0,10.0,1018.0,True,,
IL0011435851,2024-02-04,r1,450000000.0,94.95,1.44,1728,94.9,94.82,427050.0,2028-03-31,AMIDAR       B1,94.94,1143585,Bonds,AMDR.B1,96.0,335.29,353343.0,True,,
IL0010922040,2024-02-04,r1,12505125.0,2025.0,,1232,2008.0,1976.0,251103.0,,AMIR MARK.,1978.0,1092204,Shares,AMRK,12.0,8.56,426.0,True,,
IL0010972789,2024-02-04,r1,470682342.0,1878.0,,1328,1855.0,1848.0,8731157.0,,AMOT,1878.0,1097278,Shares,AMOT,404.0,3997.82,215371.0,True,,
IL0011331498,2024-02-04,r1,1402845600.0,115.56,3.2,1328,115.53,114.92,1620708.0,2028-07-02,AMOT         B4,115.5,1133149,Bonds,AMOT.B4,118.0,589.68,510717.0,True,,
IL0011381147,2024-02-04,r1,434085160.0,98.75,3.39,1328,98.74,98.45,428616.0,2026-01-04,AMOT         B5,98.45,1138114,Bonds,AMOT.B5,75.0,302.67,306682.0,True,,
IL0011586091,2024-02-04,r1,2362983000.0,104.11,1.14,1328,104.01,103.9,2457739.0,2029-10-03,AMOT         B6,104.1,1158609,Bonds,AMOT.B6,134.0,1153.01,1108468.0,True,,
IL0011628661,2024-02-04,r1,1215338000.0,85.05,2.44,1328,84.85,84.62,1031214.0,2032-01-05,AMOT         B7,85.05,1162866,Bonds,AMOT.B7,162.0,2341.24,2760965.0,True,,
IL0011727828,2024-02-04,r1,2431713000.0,97.82,0.92,1328,97.77,97.6,2377486.0,2032-01-05,AMOT         B8,97.88,1172782,Bonds,AMOT.B8,88.0,1113.96,1139331.0,True,,
IL0011935157,2024-02-04,r1,58922000.0,0.0,6.5,2400,96.83,0.0,57054.0,2025-12-15,AMPA YUVAL B1,96.83,1193515,Bonds,AMYU.B1,0.0,0.0,0.0,True,,
IL0011880445,2024-02-04,r1,250000000.0,99.6,6.0,2385,99.6,99.6,249000.0,2027-05-31,AMRAM AVRAHM B1,99.6,1188044,Bonds,AMRM.B1,9.0,65.11,65366.0,True,,
IL0012025552,2024-02-04,r1,110312000.0,102.29,7.4,2385,102.23,101.77,112772.0,2027-12-31,AMRAM AVRAHM B2,102.28,1202555,Bonds,AMRM.B2,7.0,97.12,95001.0,True,,
IL0010806136,2024-02-04,r1,11629251.0,3380.0,,1008,3367.0,3333.0,391557.0,,ANALYST,3389.0,1080613,Shares,ANLT,14.0,38.38,1140.0,True,,
IL0001800189,2024-02-04,r1,5360000.0,4101.0,,180,4101.0,4101.0,219814.0,,ANGEL SALOMON,4101.0,180018,Shares,ANGL,4.0,0.53,13.0,True,,
IL0010821143,2024-02-04,r1,47254990.0,576.5,,1074,570.5,560.0,269590.0,,APOLLO POWER,576.5,1082114,Shares,APLP,81.0,170.16,29939.0,True,,
IL0011702409,2024-02-04,r1,29620305.0,127.9,,1824,122.2,121.0,36196.0,,AQUARIUS EN,127.9,1170240,Shares,AQUA,30.0,53.33,43541.0,True,,
IL0010916513,2024-02-04,r1,24730728.0,6014.0,,1219,5888.0,5854.0,1456145.0,,ARAD,5983.0,1091651,Shares,ARD,94.0,399.04,6737.0,True,,
IL0007310183,2024-02-04,r1,6401362.0,7995.0,,731,7670.0,7635.0,490984.0,,ARAD INVESTMENT,7995.0,731018,Shares,ARAD,147.0,826.16,10516.0,True,,
IL0010852650,2024-02-04,r1,4885641.0,1980.0,,1122,1933.0,1933.0,94439.0,,ARAN,1980.0,1085265,Shares,ARAN,7.0,6.92,358.0,True,,
IL0013800474,2024-02-04,r1,15742659.0,136.67,87.73027,138,136.66,136.66,21514.0,2027-04-30,ARAZIM       B2,136.22,1380047,Bonds,ARZM.B2,2.0,20.5,15000.0,True,,
IL0013801043,2024-02-04,r1,113843817.0,108.4,6.2,138,108.4,108.4,123407.0,2027-04-30,ARAZIM       B4,107.66,1380104,Bonds,ARZM.B4,1.0,5.42,5000.0,True,,
NL0015000D84,2024-02-04,r1,18101534.0,6733.0,,1884,6709.0,6695.0,1214432.0,,ARGO PROP.,6737.0,1175371,Shares,ARGO,63.0,131.55,1960.0,True,,
IL0003660136,2024-02-04,r1,313643914.0,290.0,,366,278.2,275.0,872557.0,,ARI RAEL ESTATE,285.0,366013,Shares,ARIN,65.0,206.21,73543.0,True,,
IL0036601560,2024-02-04,r1,589181815.0,0.0,1.9,366,104.5,0.0,615695.0,2027-04-01,ARI REAL ES B1,104.5,3660156,Bonds,ARIN.B1,0.0,0.0,0.0,True,,
IL0005870147,2024-02-04,r1,96729274.0,413.8,,587,408.5,402.0,395139.0,,ARYT,413.4,587014,Shares,ARYT,147.0,455.59,111615.0,True,,
IL0011356073,2024-02-04,r1,44427593.0,100.0,4.2,1448,100.0,99.96,44428.0,2024-07-01,ASHDAR       B4,99.93,1135607,Bonds,ASDR.B4,9.0,273.19,273200.0,True,,
IL0011577835,2024-02-04,r1,223051800.0,99.27,3.42,1448,99.27,99.04,221424.0,2024-08-01,ASHDAR       B5,99.04,1157783,Bonds,ASDR.B5,14.0,35.49,35748.0,True,,
IL0011994881,2024-02-04,r1,800000000.0,107.33,7.25,1361,107.21,107.1,857680.0,2029-04-30,ASHDOD REFIN B2,107.33,1199488,Bonds,ARF.B2,144.0,2530.49,2360232.0,True,,
IL0011989105,2024-02-04,r1,12493813.0,9150.0,,1361,9055.0,8700.0,1131315.0,,ASHDOD REFINERY,8700.0,1198910,Shares,ARF,240.0,3108.09,34285.0,True,,
IL0003120172,2024-02-04,r1,23572394.0,2565.0,,312,2529.0,2494.0,596146.0,,ASHOT,2565.0,312017,Shares,ASHO,43.0,126.24,4966.0,True,,
IL0011323156,2024-02-04,r1,101285536.0,5430.0,,1618,5250.0,5222.0,5317491.0,,ASHTROM GROUP,5430.0,1132315,Shares,ASHG,327.0,2527.31,47829.0,True,,
IL0011323230,2024-02-04,r1,134063348.0,112.72,2.4,1618,112.68,112.57,151063.0,2025-11-10,ASHTROM GRUP B1,112.65,1132323,Bonds,ASHG.B1,84.0,239.37,212478.0,True,,
IL0011323313,2024-02-04,r1,241414400.0,100.34,4.2,1618,100.33,100.3,242211.0,2025-05-11,ASHTROM GRUP B2,100.32,1132331,Bonds,ASHG.B2,76.0,137.5,137043.0,True,,
IL0011401028,2024-02-04,r1,1009213891.0,98.2,4.3,1618,98.18,97.91,990846.0,2029-01-15,ASHTROM GRUP B3,98.07,1140102,Bonds,ASHG.B3,124.0,841.36,857950.0,True,,
IL0011829897,2024-02-04,r1,1538959000.0,98.77,0.75,1618,98.73,98.56,1519414.0,2029-12-31,ASHTROM GRUP B4,98.77,1182989,Bonds,ASHG.B4,116.0,724.66,734604.0,True,,
IL0011995797,2024-02-04,r1,350000000.0,103.0,4.08,1618,102.8,102.43,359800.0,2032-12-31,ASHTROM GRUP B5,102.83,1199579,Bonds,ASHG.B5,88.0,264.45,257291.0,True,,
IL0025101705,2024-02-04,r1,453855478.0,100.9,4.9,251,100.9,100.78,457940.0,2029-10-01,ASHTROM PR   B9,100.84,2510170,Bonds,ASPR.B9,88.0,199.73,197984.0,True,,
IL0025102042,2024-02-04,r1,349171498.0,113.87,3.06,251,113.83,113.63,397462.0,2028-01-02,ASHTROM PR  B10,113.67,2510204,Bonds,ASPR.B10,101.0,395.36,347539.0,True,,
IL0025102380,2024-02-04,r1,208000000.0,109.83,1.83,251,109.78,109.68,228342.0,2028-10-30,ASHTROM PR B11,109.83,2510238,Bonds,ASPR.B11,60.0,21.64,19711.0,True,,
IL0025102794,2024-02-04,r1,384170102.0,106.63,1.53,251,106.62,106.57,409602.0,2029-07-01,ASHTROM PRO B12,106.61,2510279,Bonds,ASPR.B12,63.0,275.24,258144.0,True,,
IL0025103032,2024-02-04,r1,415000000.0,95.23,0.9,251,95.1,94.99,394665.0,2030-12-31,ASHTROM PRO B13,95.23,2510303,Bonds,ASPR.B13,116.0,1110.17,1167189.0,True,,
IL0012018961,2024-02-04,r1,243667000.0,99.47,3.68,251,99.45,99.34,242327.0,2034-01-01,ASHTROM PRO B14,99.46,1201896,Bonds,ASPR.B14,11.0,243.63,244955.0,True,,
IL0003130155,2024-02-04,r1,62621818.0,633.0,,313,620.0,596.4,388255.0,,ASPEN GROUP,596.4,313015,Shares,ASGR,51.0,129.5,21007.0,True,,
IL0031303907,2024-02-04,r1,562266900.0,103.24,1.7336,313,103.13,102.9,579866.0,2029-12-31,ASPEN GROUP B8,103.15,3130390,Bonds,ASGR.B8,100.0,398.17,385936.0,True,,
IL0031304244,2024-02-04,r1,285000000.0,93.43,0.9736,313,93.28,92.96,265848.0,2030-12-31,ASPEN GROUP B9,93.24,3130424,Bonds,ASGR.B9,93.0,331.84,355842.0,True,,
IL0010961063,2024-02-04,r1,14723520.0,5370.0,,1307,5291.0,5251.0,779021.0,,ATREYU CAP,5291.0,1096106,Shares,ATRY,70.0,151.48,2860.0,True,,
IL0010829658,2024-02-04,r1,30685183.0,4250.0,,2134,4140.0,4128.0,1270367.0,,AUDIOCODES,4128.0,1082965,Shares,AUDC,326.0,3605.87,86348.0,True,,
IL0011059073,2024-02-04,r1,21511876.0,285.0,,1473,282.5,272.5,60771.0,,AUGWIND,274.2,1105907,Shares,AUGN,67.0,97.75,35021.0,True,,
IL0003730194,2024-02-04,r1,273690010.0,1070.0,,373,1070.0,1033.0,2928483.0,,AURA,1041.0,373019,Shares,AURA,288.0,3475.59,329745.0,True,,
IL0037305047,2024-02-04,r1,110000000.0,100.0,4.75,373,99.94,99.9,109934.0,2024-12-31,AURA       B 15,99.93,3730504,Bonds,AURA.B15,36.0,494.93,495248.0,True,,
IL0037305799,2024-02-04,r1,222250000.0,97.5,3.5,373,97.4,97.4,216472.0,2027-09-30,AURA B16,97.5,3730579,Bonds,AURA.B16,72.0,469.45,481972.0,True,,
IL0011935801,2024-02-04,r1,177000000.0,105.2,3.85,373,105.03,104.7,185903.0,2029-01-31,AURA B17,104.8,1193580,Bonds,AURA.B17,67.0,49.91,47520.0,True,,
IL0012034059,2024-02-04,r1,120000000.0,101.6,6.15,373,101.6,101.6,121920.0,2029-12-31,AURA B18,101.48,1203405,Bonds,AURA.B18,1.0,9.65,9501.0,True,,
IL0011766198,2024-02-04,r1,25227165.0,0.0,,1899,12.4,0.0,3128.0,,AURA SMART,0.0,1176619,Shares,AUSA,0.0,0.0,0.0,True,,
IL0010805229,2024-02-04,r1,5776195.0,0.0,,1001,810.0,0.0,46787.0,,AUSTRALIA ISR,810.0,1080522,Shares,AUIS,0.0,0.0,0.0,True,,
IL0011581613,2024-02-04,r1,40000000.0,1580.0,,1774,1549.0,1540.0,619600.0,,AUTO BANK SERV,1555.0,1158161,Shares,SHVA,65.0,168.0,10806.0,True,,
IL0011316978,2024-02-04,r1,103691969.0,30.6,,2280,29.6,29.1,30693.0,,AUTOMAX,30.1,1131697,Shares,AMX,5.0,5.03,17001.0,True,,
IL0011849283,2024-02-04,r1,41094000.0,90.2,5.9,2280,90.2,90.2,37067.0,2026-03-01,AUTOMAX B2,90.2,1184928,Bonds,AMX.B2,2.0,9.7,10754.0,True,,
IL0006750173,2024-02-04,r1,8420792.0,1308.0,,675,1308.0,1308.0,110144.0,,AVERBUCH,1308.0,675017,Shares,AVER,9.0,1.39,106.0,True,,
IL0011718181,2024-02-04,r1,19124725.0,1200.0,,1829,1190.0,1180.0,227584.0,,AVGAD,1193.0,1171818,Shares,AVGD,38.0,50.0,4203.0,True,,
IL0011717431,2024-02-04,r1,12030384.0,100.54,5.81,1829,100.54,100.54,12095.0,2024-06-30,AVGAD        B1,100.0,1171743,Bonds,AVGD.B1,1.0,2.41,2393.0,True,,
IL0011965428,2024-02-04,r1,46534000.0,106.05,9.5,1829,106.02,105.59,49335.0,2027-06-30,AVGAD B2,106.05,1196542,Bonds,AVGD.B2,2.0,10.6,10000.0,True,,
IL0011009573,2024-02-04,r1,296853097.0,149.1,,1390,149.1,146.8,442608.0,,AVGOL,149.1,1100957,Shares,AVGL,29.0,167.99,112726.0,True,,
IL0011332892,2024-02-04,r1,83830660.0,100.03,4.75,1390,100.03,100.03,83856.0,2024-12-31,AVGOL        B3,99.99,1133289,Bonds,AVGL.B3,2.0,16.01,16002.0,True,,
IL0011404170,2024-02-04,r1,78831200.0,97.79,3.9,1390,97.76,97.75,77065.0,2025-12-31,AVGOL        B4,97.77,1140417,Bonds,AVGL.B4,4.0,61.27,62666.0,True,,
IL0004130139,2024-02-04,r1,7657122.0,0.0,,413,1215.0,0.0,93034.0,,AVIATION LINKS,1215.0,413013,Shares,AVIA,0.0,0.0,0.0,True,,
IL0004440181,2024-02-04,r1,13248470.0,1594.0,,444,1536.0,1502.0,203496.0,,AVIV,1558.0,444018,Shares,AVIV,22.0,23.24,1513.0,True,,
IL0011904534,2024-02-04,r1,100000000.0,103.29,6.9,444,103.26,103.18,103260.0,2027-09-15,AVIV B7,103.23,1190453,Bonds,AVIV.B7,4.0,52.88,51222.0,True,,
IL0002970106,2024-02-04,r1,350192360.0,0.0,,297,59.0,0.0,206613.0,,AVROT,59.0,297010,Shares,AVRT,0.0,0.0,0.0,True,,
IL0003830184,2024-02-04,r1,29222504.0,62.7,,383,61.8,61.0,18060.0,,AXILION,61.0,383018,Shares,AILN,16.0,13.06,21132.0,True,,
IL0038301557,2024-02-04,r1,1418878.0,23.8,,383,11.8,23.8,167.0,,AXILION W4,23.8,3830155, Warrant,AILN.W4,4.0,0.54,2251.0,True,,
IL0002090152,2024-02-04,r1,18197800.0,1981.0,,209,1952.0,1930.0,355221.0,,AYALON  HOLD.,1981.0,209015,Shares,AYAL,39.0,62.07,3167.0,True,,
IL0011955510,2024-02-04,r1,110000000.0,97.61,3.18,209,97.57,97.39,107327.0,2028-01-30,AYALON HOLD B4,97.39,1195551,Bonds,AYAL.B4,30.0,225.54,231317.0,True,,
IL0011955692,2024-02-04,r1,150000000.0,94.51,3.2,209,94.35,93.99,141525.0,2029-07-31,AYALON HOLD B5,93.99,1195569,Bonds,AYAL.B5,31.0,31.29,33163.0,True,,
IL0007150118,2024-02-04,r1,210981898.0,1574.0,,715,1540.0,1537.0,3249121.0,,AZORIM,1560.0,715011,Shares,AZRM,226.0,1151.5,73903.0,True,,
IL0071503606,2024-02-04,r1,114086940.0,98.67,3.15,715,98.63,98.58,112524.0,2025-06-30,AZORIM      B12,98.58,7150360,Bonds,AZRM.B12,62.0,55.62,56392.0,True,,
IL0071504109,2024-02-04,r1,309503205.0,95.97,2.95,715,95.89,95.73,296783.0,2026-12-31,AZORIM     B13,95.93,7150410,Bonds,AZRM.B13,76.0,104.44,108939.0,True,,
IL0071504448,2024-02-04,r1,768804000.0,92.55,2.55,715,92.53,92.0,711374.0,2028-12-31,AZORIM    B14,92.51,7150444,Bonds,AZRM.B14,111.0,734.91,794997.0,True,,
IL0071504513,2024-02-04,r1,172834200.0,98.51,0.1,715,98.51,98.4,170259.0,2029-07-01,AZORIM B15,98.4,7150451,Bonds,AZRM.B15,51.0,8.11,8236.0,True,,
IL0011786725,2024-02-04,r1,2576712000.0,93.85,0.9,1420,93.8,93.41,2416956.0,2036-07-02,AZRIEIL   B7,93.8,1178672,Bonds,AZRL.B7,157.0,4839.61,5160357.0,True,,
IL0011386500,2024-02-04,r1,2871553338.0,109.41,1.34,1420,109.25,109.0,3137172.0,2030-07-05,AZRIELI      B4,109.0,1138650,Bonds,AZRL.B4,139.0,1733.41,1586116.0,True,,
IL0011566119,2024-02-04,r1,3294490000.0,109.4,2.48,1420,109.12,109.06,3594947.0,2032-12-31,AZRIELI      B6,109.3,1156611,Bonds,AZRL.B6,176.0,2813.54,2575446.0,True,,
IL0011566036,2024-02-04,r1,2756882350.0,110.1,1.77,1420,109.94,109.82,3030916.0,2028-06-30,AZRIELI     B5,110.05,1156603,Bonds,AZRL.B5,207.0,2887.74,2625295.0,True,,
