DATAFLOW,FREQ,BIS_TOPIC,REF_AREA,BIS_SUFFIX,TIME_PERIOD,OBS_VALUE,AGG_EQUN,AVAILABILITY,BIS_DOC_DATE,BIS_UNIT,BREAKS,COLLECTION,COLLECTION_DETAIL,COMPILATION,COVERAGE,DECIMALS,DOM_SER_IDS,METHOD_REF,NAT_TITLE,OBS_COM,OBS_CONF,OBS_PRE_BREAK,OBS_STATUS,REP_DELAY,SOURCE_REF,TIME_FORMAT,TITLE,TITLE_COMPL,UNIT_DETAIL,UNIT_MULT
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2003-12,79.6,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-01,78.59,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-02,80.05,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-03,80.11,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-04,80.57,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-05,80.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-06,80.75,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-07,79.92,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-08,81.27,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-09,81.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-10,81.58,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-11,81.45,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2004-12,81.2,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-01,80.14,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-02,81.86,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-03,82.39,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-04,82.55,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-05,82.65,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-06,82.93,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-07,82.1,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-08,83.59,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-09,83.56,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-10,83.44,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-11,83.4,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2005-12,83.44,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-01,82.33,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-02,84.22,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-03,84.16,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-04,84.63,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-05,84.93,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-06,85,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-07,84.09,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-08,85.54,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-09,85.13,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-10,84.88,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-11,85.06,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2006-12,85.17,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-01,83.73,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-02,85.71,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-03,85.71,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-04,86.14,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-05,86.04,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-06,86.1,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-07,85.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-08,86.52,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-09,86.36,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-10,86.76,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-11,87.5,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2007-12,87.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-01,86.68,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-02,88.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-03,89.47,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-04,89.65,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-05,90.43,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-06,91.06,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-07,90.21,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-08,91.16,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-09,91.07,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-10,90.92,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-11,90.32,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2008-12,90.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-01,88.5,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-02,90.54,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-03,90.04,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-04,90.31,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-05,90.21,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-06,90.1,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-07,88.65,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-08,90.51,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-09,90.14,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-10,90.12,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-11,90.3,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2009-12,90.49,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-01,89.2,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-02,91.28,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-03,91.75,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-04,92.16,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-05,92.48,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-06,92.5,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-07,90.81,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-08,92.67,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-09,92.78,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-10,92.91,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-11,93.02,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2010-12,93.55,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-01,92.31,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-02,94.48,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-03,94.8,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-04,95.05,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-05,95.2,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-06,95.52,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-07,94.46,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-08,95.86,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-09,95.77,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-10,95.9,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-11,96.28,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2011-12,96.53,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-01,95.34,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-02,97.65,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-03,97.75,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-04,97.8,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-05,97.71,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-06,97.59,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-07,96.33,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-08,98.35,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-09,98.27,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-10,98.45,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-11,98.37,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2012-12,98.54,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-01,96.74,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-02,99.14,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-03,99.14,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-04,98.98,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-05,98.9,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-06,99.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-07,97.91,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-08,99.43,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-09,99.26,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-10,99.15,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-11,99.25,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2013-12,99.69,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-01,97.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-02,99.97,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-03,99.94,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-04,99.74,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-05,99.59,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-06,99.74,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-07,98.43,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-08,99.83,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-09,99.46,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-10,99.47,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-11,99.31,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2014-12,99.3,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-01,97.2,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-02,99.56,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-03,99.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-04,100.11,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-05,100.43,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-06,100.6,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-07,99.27,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-08,100.58,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-09,100.36,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-10,100.62,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-11,100.7,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2015-12,100.74,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-01,98.99,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-02,100.67,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-03,101.46,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-04,101.65,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-05,102.04,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-06,102.4,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-07,101.3,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-08,102.59,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-09,102.15,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-10,102.56,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-11,102.46,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2016-12,102.96,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-01,102.03,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-02,104,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-03,103.99,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-04,104.35,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-05,104.02,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-06,103.95,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-07,103.13,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-08,104.64,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-09,104.15,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-10,104.44,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-11,104.61,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2017-12,105.08,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-01,103.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-02,105.53,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-03,105.56,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-04,106.01,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-05,106.38,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-06,106.68,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-07,105.93,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-08,107.41,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-09,107.1,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-10,107.8,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-11,107.63,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2018-12,107.39,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2019-01,105.69,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2019-02,107.62,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2019-03,107.86,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEBA,BE,2,2019-04,108.11,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
